workerId    assignmentId    q1  q2  q3  q4  q5
63d8315e4de81b4e1add83d3	668d5f431261927d73e56e6f	2	1	1	1	1
64160e5abf0091eca2624398	668d5f431261927d73e56e6f	1	1	1	1	1
5e90677fbedea103d637a83e	668d5f431261927d73e56e6f	1	1	1	1	1
615c864d74b01aaadedcdbdc	668d5f431261927d73e56e6f	4	4	4	4	4
63d7de3f10d9abb5c1c1457e	668d5f431261927d73e56e6f	1	1	2	1	1
5f24d805c810b110d21dd700	668d5f431261927d73e56e6f	1	1	1	1	1
668d371bd614f22c3433ea48	668d5f431261927d73e56e6f	2	2	1	1	1
667ac74b326f8ab38d0cb18d	668d5f431261927d73e56e6f	3	2	3	2	3
5cb4e2e8dde4050015779d17	668d5f431261927d73e56e6f	2	2	3	2	2
59ed0b3eac0af70001b36f5f	668d5f431261927d73e56e6f	2	4	3	3	2
6675bd5e4537cfbf249fcf3f	668d5f431261927d73e56e6f	2	3	2	1	2
57bae671dec5910001467ffd	668d5f431261927d73e56e6f	2	2	2	2	3
665f27ffe4dbcfba3aacffe9	668d5f431261927d73e56e6f	2	3	3	4	5
6669df8566134c9ed8461f9d	668d5f431261927d73e56e6f	2	2	2	2	1
668ad9227cda8205ba3fb545	668d5f431261927d73e56e6f	1	1	1	1	1
5f2832e97d0d460fb1f3aea0	668d5f431261927d73e56e6f	1	2	1	1	2
666c92d81ba9f19e7ff92b30	668d5f431261927d73e56e6f	5	4	5	4	3
660df817b52ec830dbeafea7	668d5f431261927d73e56e6f	3	3	4	3	3
668c14f30cd3c70f53a4d37e	668d5f431261927d73e56e6f	3	3	2	2	3
62f03087bad1bfe1e6264dcb	668d5f431261927d73e56e6f	3	3	3	4	3
6404dcdb864cdbaa871bfabd	668d5f431261927d73e56e6f	2	2	2	2	2
6553f9a63b83480e831825c0	668d5f431261927d73e56e6f	1	1	1	1	1
637e1d5ac58ad3caea4f3446	668d5f431261927d73e56e6f	3	2	3	2	4
650ee9f729f6d567976db6b5	668d5f431261927d73e56e6f	1	1	1	1	1
6083d7eabcd2e4687edeb542	668d5f431261927d73e56e6f	2	3	3	2	3
668478687f4eff14ce6bb79a	668d5f431261927d73e56e6f	3	3	4	3	3
634689ffbc01887b6007d6b4	668d5f431261927d73e56e6f	3	2	2	2	2
666d926d140c7b29071a5c46	668d5f431261927d73e56e6f	2	2	2	2	2
666d926d140c7b29071a5c46	668d5f431261927d73e56e6f	2	2	2	2	2
666d926d140c7b29071a5c46	668d5f431261927d73e56e6f	2	2	2	2	2
6551763d57ea4be3891fa7fb	668d5f431261927d73e56e6f	1	1	2	1	1
