workerId    assignmentId    q1  q2  q3  q4  q5

A1TEXCUTI4IUUN	317HQ483I80BIBZNSDY5LA10QHENI6	3	3	4	3	3
A1ZO4O2D0OMNLG	3PM8NZGV8ZOTB31A7RQNSEJKJ55XQ3	3	3	3	3	3
A1UA5KIVHF9I26	30H4UDGLT3QXHF1RT79PHSDC75ZPMK	3	3	3	3	3
A2PJTR5IJ8OUIS	336KAV9KYR01JPPZACMOFASQ55LY2W	4	5	5	5	5
A35CL66BEUSJ5Z	36U2A8VAG27W05TPZISSF6EKM57YKI	4	5	5	4	5
A15CQ19I1V6V0J	3Z9WI9EOZ0WAEA30PIO4T6JHW9UKH5	4	4	4	4	3
AY5KL61IB7LW7	3COPXFW7XCK2RR1O8VW92FL8I04KPA	3	3	3	3	3
A3P89M76J7BMUZ	32M8BPYGAUU58JI159LAVQS3P5SGIR	5	5	4	4	4
A98E8M4QLI9RS	3MHW492WW1LAMZYNFJIONK2UTT0VMB	4	4	4	5	4
A2ZB24AEN6N7Y3	358010RM5F1LGBXRTQKXY1IS0XKXVX	5	5	5	5	5
A2S834OHCORO1W	3K4J6M3CXF1Q21Z3TLTXES4KCXNGAN	5	5	4	4	4
AVKAM31Y745Y4	30IQTZXKALE5NAWBQTW8D8S26180X9	4	4	4	3	3
A26ST4BYBDGFJ0	34BBWHLWHBJ15581KEPSHTERJTIWI6	3	3	4	4	2
AGXCUIUSIXBVM	3P1L2B7AD2XVQX75EVVVSFTXXVDLOX	5	5	5	5	5
A288FVHTTO7ZBG	3S3AMIZX3VDBJWMAB9OGE2RBZ8SDCC	3	4	4	2	3
A2X3QCJK0H18T8	3FQ5JJ512MW2O6PBSGJHYQGDIL3NKH	4	4	4	4	4
A2BKXSYBJIH3YZ	3WEV0KO0ON0RQDB68VEGT7VTLBEDS6	5	5	5	5	5
A2LL9PBMB6M1QC	3DYGAII7PMGO2UZJL0G6Y1XHH6WPQ7	1	3	3	3	3
A1BSD117PMUIHT	3HMIGG0U4MEC54ROQTVPP15TR5DY8Z	5	4	4	4	4
A3O59X71UWR4B9	38SKSKU7R25LUBW2G0IQ8IXBLMELI2	2	3	3	2	2
A2DI0UZCC0T4MK	3BF51CHDTWI81KWWLPEMAM48IBP0HG	5	4	4	5	5
AU3WB2DD4QJ4B	3LOTDFNYA87HVE6BJ6J7EW1Z31QFWY	5	5	5	5	5
A3DF5B7FEE2XMA	37TD41K0AIHHLL5S8ZJ591DB0B2SCL	2	1	1	1	2
A3OJV8DWAI6H83	3GNA64GUZFCK9KH01L7S0VS0Q6VQ5M	5	4	5	4	4
A2MTOSH583K270	36H9ULYP632VPU6CC70SP67R15HJF7	5	5	4	4	4
A1366LR1S7TYG	3E47SOBEYR4SR72W3NPR5Z7ORD0ICJ	4	4	4	4	3
A97ANQSVNZ0ZJ	3IJXV6UZ1YRWX9RFLKFMUU6ARE3RIY	5	5	5	5	5
A2GGYZG10TWE6V	3MTMREQS4WQMZNP38QXF0VQ86LDWA2	2	3	2	3	4
ACU8RTAZQU1GP	308XBLVESJCMA1D9FAN5872XWOJRBP	4	4	4	4	4
A3I55L67X0MWC4	3HMVI3QICK0UU473R8MAARILDZ81YJ	3	4	3	3	4
A2Q4ITJAJCG8A3	323Q6SJS8JOZYOBMO7X7DTRCODEHF1	3	4	4	4	3
A2YM8CDXSVN6HL	3OHYZ19UGDDEUEG1H465J1DM3JEOAI	3	3	3	4	2
A39K7LI5BVW4K8	3M81GAB8A1RMY0Y92VY53HSS02IBQ9	5	5	5	5	4
AIE9KIGX9JZA6	3Z9WI9EOZ0WAEA30PIO4T6JHW9VHK3	5	5	5	5	5
AKMQH2MGTUWO9	3MTMREQS4WQMZNP38QXF0VQ86LEAWH	4	4	4	4	3
A1JEYN20PFZCMS	3CCZ6YKWR8REHL0EKJW6E02BG6S59G	3	3	3	2	3
AXJJ5H5M46823	35L9RVQFCPQOH68CJWS6ZTSFY0THU0	4	3	4	4	3
A1S4NVEB57PJ0T	3Z4XG4ZF49ZN5Z1ELX9N6NYKPZK8X4	5	4	5	4	4
A39IEKRAOTJTD7	3XIQGXAUMDGJ5LWVBSHHSN2PEFE7XG	5	5	5	5	5
A3RPTZHM46FYT6	39KFRKBFIO3FQWE4XAKLMNVT6AJOYU	4	4	4	4	4
A2X6JK36FJ3G3E	3SKEMFQBZ4DHLZ27MEUYGTQITQ6K8S	4	4	4	2	3
A1TD88JHBU0VET	3PJUZCGDJ7OX43JGIH39QKC2IWW89O	3	4	5	4	4
A3339BITZU9FEN	3FE2ERCCZYGLHIM36NO29W2H25JPO4	4	5	4	3	3
A21KU4B1XE1CLO	34PGFRQONPJX0GS72WASTUTRW87WJI	5	3	4	5	4
A2HBU5QYG8AN0P	3V5Q80FXIYZ03MSBLRTYPGWDW4X231	4	3	4	4	3
AF2GUPXX9MYSS	3PH3VY7DJM5N0VXBKIDEHOHHF6PWZ8	1	1	1	1	1
A2HSVM1GGDQONO	3NAPMVF0ZXNI45TYN3WO2X8T16L72D	5	4	4	4	5
AS90M5SRFWQ82	3BWI6RSP7HHAZL5EGNRP4YHIY9A7EE	5	5	5	5	5
A2HBIG1TJ7PW9P	3K5TEWLKGWJOQG8WU4KWVRVDCKQIVS	4	3	3	2	3
AWH1YECRHIXM3	3R2UR8A0IBOQQROUSEYJ39OK445XOD	3	3	3	3	2
A33WN2YJ7KRQBU	3F1567XTNXD3A7JC4BK9CBX2C309QK	3	3	4	4	3
A2U0UJSB0DX5BF	3ND9UOO81LA3V6G75HM5996J0YXWL7	5	4	5	5	5
A3V8IWD99YI1KW	3MD9PLUKKJMXD1OXSHMRL54QMV1ZN2	3	3	3	3	3
A3EUFDOUX1GCL	3RGU30DZTBG1V4YTYU45KWR0Y7FJM2	4	4	4	4	3
AP9GRAU77J5G	3ON104KXQL47XY9MZPNONS48EC34WN	4	3	3	2	3
A4YZ6VBF5H9CF	38F71OA9GU4LQ2CXF4DK5YZ850YFMV	4	5	5	4	3
AHOMJD126KTW9	3D4CH1LGEB1CXIPY1FFXIXT06GR9GP	5	5	5	5	5
A2L26DMSVUEDP6	36PW28KO404SIN3CNQ39EPJ8ZIUAEO	1	1	1	1	1
A3TIRLWM8AB3JY	3X73LLYYQ2MBMGO3MVGKLY0LQ5LHNV	5	5	5	5	5
A1JBQ2BEO3GABM	34YB12FSQZWR428SQOJ2NJZK6FYMG1	5	5	5	5	4
A1GT4NK0VO5RFQ	3YWRV122CT7VOV7JGSY0MGZGVINU8K	2	3	3	1	2
A17ZZXYME0T5ZQ	3ZSY5X72NYJ6TV2IJFSRER2W3OOORE	4	4	4	4	3
AWN8RYDU3FO9E	3Z7ISHFUH13CAU1TMFX838EVX02Z8E	5	5	5	5	5
A28UKEK37QVJCG	30BUDKLTXE3VCHRVSUCS6E3M74T5ED	1	1	1	1	1
ATK97I77FPBKS	3MYYFCXHJ4FB0CJMKKJ61PIKKOD4GO	5	5	5	5	4
