workerId    assignmentId    q1  q2  q3  q4  q5
A3CWNI8HAWQ1YH	3GM6G9ZBKO5V97UYAOI9M2FAMI2MTH	4	4	3	4	4
AVEHD2Q2W1FCV	3QY5DC2MXSS43AH6O646W8H38VXFUU	3	3	4	4	3
ACI8PUCF5OPDC	3E1QT0TDFQHQF4CJMB9M3DC6RWXI88	5	5	5	4	4
A1G187YBG0DVMQ	3UJ1CZ6IZIXWM0WDTPWXVV82Y4YS58	2	2	3	1	2
A2K80ODOHDZ9QL	37QW5D2ZRHUF9IFFRN307FIT0UZS8A	4	4	4	4	4
A1297K7FECN9JJ	3KGTPGBS6YTK2G5U0BPZCPNEZRS2UX	4	5	5	4	5
A16DMZLFBHDE8D	3FE2ERCCZYGLHIM36NO29W3ISFWPOU	4	5	4	5	4
AHANC1RCYE57G	3R9WASFE20OLP9BGUT3ED0WIADCFZJ	4	4	4	4	4
A171SF2UF7YUN4	3KYQYYSHYWFCSLJD1EX792MTEWTDO4	5	5	5	4	5
AT13O9Y4E9RUV	33PPO7FECWN2WZ8A3JK2P5Q72NUIDE	4	5	4	5	5
A3LYKC6UUYWBNW	3Y4W8Q93L0S7I5SA2QJL4UG1APQDV6	4	5	4	4	5
A15V2Z0JVLFIRS	304SM51WA4CYBGDMUZNAYH8U80KSB9	4	4	5	3	5
A1KIAFYTOPEV2T	3COPXFW7XCK2RR1O8VW92FM98AMKP5	4	4	4	4	4
A2U5EPFZXHW519	3X4JMASXCNHYA7TALX4QOB2BD81B05	4	5	5	4	5
A1QAUU3AJI3D7K	354P56DE9LBB94AWHIBUTFMYPATS7N	5	5	5	4	4
AKZ3J53DA84EX	3Z2R0DQ0JIM3DK88ABAU871BD3YE2S	4	5	4	5	4
A3QQD8CMGDUN8X	30H4UDGLT3QXHF1RT79PHSEDXFHPMF	5	5	5	5	5
A1WKX933Q1TCZY	3JBT3HLQF9AXGM0A8WZJPUAMCJZPZW	5	5	5	5	5
A8WLCSZLNZ8BL	3IKZ72A5B5OR8KXXR5SKIDP90Z4FN2	5	5	5	5	4
A31B2A1VC7LUP9	34BBWHLWHBJ15581KEPSHTFS930IWN	5	5	4	4	5
A1YGF0LJJGB30G	3RWE2M8QWII0BGI7ON9ZF625UXFN06	4	3	4	4	4
AA9Y4BEMJYWN1	30X31N5D64YTS68UOLNE36OOQIZASW	5	5	4	5	4
A27CH2HD1JMJNW	3R2UR8A0IBOQQROUSEYJ39PLUE5XOQ	4	5	4	5	4
A1KL8QLFQ4YTOL	3HUTX6F6VVVPPBLX4PDQDJVPH542OK	3	4	5	3	4
A1VRV534XUZX49	3K5TEWLKGWJOQG8WU4KWVRWE2UYIVD	4	5	4	5	4
ABVPW8753ZBJO	37TD41K0AIHHLL5S8ZJ591ECQLKSCG	4	5	3	4	4
A39W8OQFBLDJ0K	3R6P78PK7LJVHXYCZLKE9XVDQWQTGG	4	3	3	3	4
A2CYXHEA1EX07O	3TUI152ZZCVLL2GH0Y5GX5GK408Q1Z	5	4	5	3	4
A1YV3RN46QYQ9N	3DUZQ9U6SNWDKUBSZGEAZT21BS0SVF	5	5	4	4	4
A3639P754A4OTR	3X66WABAJXQQIG0IK6ENRKRFWXE3GA	5	5	5	5	5
A398MUVCGWJ25H	3QILPRALQ63IT5NAJRME8L8NDVRN8T	5	5	5	3	4
ATJ92FYQX176Z	3F6KKYWMNC9UA0J10ZXUUDMOOMODNP	3	3	3	3	3
A2U7U0A4G92GTR	3ZSANO2JCGFOOXP2Z196H7ZFNYCFSE	3	3	4	2	2
A26UMSFTFTS6R5	3PJ71Z61R5AFT3ZVJWUUBAQVU0519P	5	5	5	5	5
A212WUGTUKHFBL	3R6BYFZZP8KWKEB1TBFTGFG72DEFXM	5	5	4	3	4
AFUUPNBIKHRFZ	31Q0U3WYDQNBFKB24ZWAXEZPZAH71J	5	4	4	5	3
A1DIXDR0Y7KXMT	3BWI6RSP7HHAZL5EGNRP4YIJOJL7E2	4	4	5	4	4
A2VYB1ZNM4EBG4	3TXMY6UCAFW585QFGVU0E1ZB8X0CQC	2	3	3	4	3
A10LRNGS531D82	3JZQSN0I3RILYSGB41FPSTGCZNJFGV	5	5	4	4	3
A2HTUVZ5XQAC2D	3VBEN272ML7U2XLXALFOZSZRODDGSF	1	5	5	1	5
A3QS7M912JGKFD	3BWI6RSP7HHAZL5EGNRP4YIJOJLE79	5	5	5	5	5
A1S0N5BIXAQO8I	3CFVK00FWMT51R11EZ91BF87252L64	5	5	5	5	4
A1IU5OP7BBZHZ7	37Z929RLGAGY7273ULEVYBEGE7LST0	4	3	4	4	3
A1X9BD3KDIA2QB	3K9FOBBF2IRD8C7TDGVIDQUTXVRLNE	4	5	4	4	4
A12EO8AAUDZIU8	3U8YCDAGXQOLEDVZ4F1GJ0XAZ940QA	3	2	2	2	2
A1TL26D4AA1RM4	3GFK2QRXXAPPTHDMDU6YSKBN4HVW5S	3	4	4	4	3
A88DXNDGDUWEN	3DQQ64TANHTTMRV5X9FCQQG4VHWWPE	5	5	5	5	4
A341XKSRZ58FJK	3L70J4KAZHUNQHPCRVSP872OPGRDA9	3	3	2	2	3
AP9WIQ4P78XLH	3KAKFY4PGVA4E76DAUEQCW4VBB7I3K	5	5	5	5	5
A2L6M8DR6VF9P1	3R6BYFZZP8KWKEB1TBFTGFG72EGXF8	4	5	5	5	5
A1SOFLJOEQB591	3D3VGR7TA1NH769W0H8ZQO5MY7T3RC	2	2	1	2	2
AD75IYA9OIIQF	3DY4FPOOA2W1JFBFKRE59JX5PRLRVW	2	3	3	2	2
A1B9ALNS28MEEH	3X0H8UUIT2WQZJBXPQJ6LVLFI26WSZ	4	4	4	5	4
A1CPVTZAK27YSF	3PS7W85Z80AG2NB4LFE4HG9QMK09TC	5	4	4	5	3
AQ35C63DKLQ02	3R3YRB5GRGB97J0YDQIEI76CBGOUA2	2	1	3	2	1
A1CYM5JVIZL7YM	37TD41K0AIHHLL5S8ZJ591ECQMOSCM	5	5	3	4	3
A1P35E7DO5JUQK	392CY0QWG2ZPW3PHA8J9M1W1PB6I48	5	5	5	5	5
A1FZ1803WJWRC5	3TDXMTX3CC23BQTVTWCOJZGFL2C6IH	5	4	5	5	5
A3GCX5GY53FP1Z	3IJXV6UZ1YRWX9RFLKFMUU7BHPQIRR	4	5	5	4	4
AOOM8772H6308	3YDTZAI2WYOEWXTJ21Y3U2FF89V14Z	3	4	4	3	4
A2L1ALQCU6Z5XP	3ZPPDN2SLW4ED4T7VKP9IU9PJAD9EM	2	2	3	2	2
AH7I3K3OJKA5L	3ZAZR5XV02QEMXR63RDD5UBFD1PCZC	3	3	3	2	3
A23L1W6O2ZROOP	3Q8GYXHFEQAGFJ7HW36XGQ4KC2HC55	4	4	5	4	4
