workerId    assignmentId    q1  q2  q3  q4  q5
A3L1K40H3TRTX2	3WLEIWSYHPPFXUZA0CI0TAXN0O22HA	2	5	5	5	5
A1DP2L19BNZJ2Y	3PEIJLRY6U1YV0XWJ0PTK316SLFXWF	3	3	4	3	2
A36Q6B9394Q4Q1	351SEKWQS1POSIY1OYIUHYWNE1PMDB	3	1	4	2	3
A1IOE74BFEAQ3U	3WETL7AQWUGS2JBY3AVWNNZP1TB355	3	3	3	3	4
A19OCD2Q0K2U6M	3EQHHY4HQT0TWVNMYP2G6HOY5YG5GF	2	2	2	2	2
A3SLDTBPEJF1RJ	39GXDJN2OUMV1AWJLI85I21ZU358V9	3	3	5	5	3
AB2JXV5YUJ1Y7	36ZN444YTS6T0WZZTSYI0Z1516COIU	4	4	3	3	4
A1WF19BIZNJDZR	3WEV0KO0ON0RQDB68VEGT7VT6Q8DSF	3	3	4	4	4
A15CGRCPAKTQGJ	3TS1AR6UQRM25Z5ABYBVMG2IVPBF75	3	4	4	4	4
A2RLOB9VH2XSRT	36NEMU28XGLN1OYS5TNK9ML8LHWWMV	5	5	5	5	4
A3LF9BRGSGL6W3	3FQ5JJ512MW2O6PBSGJHYQGD30YNKR	3	3	4	4	3
A3B0AB2C9SIHN	3VHHR074H4PO5RF6X9ETHT72SLY7L3	4	4	4	4	4
AM0AQKWYSLK7X	3A9AA95ATXUZ98GL18S30Q2Q6P55PL	4	4	4	4	4
A714FAI9LIUO6	3GS6S824SR5TJ6JSHU2KM1A8Q77WNW	5	4	5	4	4
AQ5H9HKYEGCXA	3K4J6M3CXF1Q21Z3TLTXES4KXCJGAY	2	2	2	1	3
AX3RDV6XXR1XB	32XVDSJFP051P80LR9YDLF5JHA4M26	3	3	4	3	3
AY52II1OC5RZ1	3KKG4CDWKJ6WL2WE6EDW98WX1PU49M	1	1	2	1	1
ABMMFGRR6VFC	3PXX5PX6LY6UBKRSDZ1JDHDNHZTBAE	3	3	2	2	2
AC53GS6RNZLVE	351SEKWQS1POSIY1OYIUHYWNE1UMDG	2	2	1	1	2
A35C4LIZF4CS33	3GA6AFUKOPW4ICVT4CW5CK2F6273HR	2	3	2	2	3
AG6JSZQZOT8ZD	3E47SOBEYR4SR72W3NPR5Z7OCS1ICZ	2	2	1	2	2
A2C6KUVF0FAIY8	3TOK3KHVJUQWBCI3A1UL9ABWNQ9O77	3	3	2	2	2
A10CXZO14SVPMW	3BDCF01OGY27KBB7KI4TU6RZWKDLYO	3	3	3	3	3
A79ON3CGDXXQG	3DPNQGW4LMN93JUG87AKPY5VBOR64I	4	4	3	3	3
A30XJHY5V549VC	3ZOTGHDK5JJIUA2VY4SW417SA4POSX	2	2	2	2	2
A1ULLPIT6EU99K	3I02618YA1EGUN60290B82U6567PUW	3	3	4	3	3
A122PMN7S5SU33	3Z4XG4ZF49ZN5Z1ELX9N6NYKAEOX8C	4	3	5	5	5
A2LDVDDTFY3LQ9	3907X2AHF1D7ABXYJPQ52JZEMFOP2E	4	4	3	5	3
A2JA19C4Y5JZD3	30BXRYBRP5519AXHEW77HHDC4VAHWK	4	5	4	5	5
AOJDS16KMYUU2	3SB5N7Y3O4CU1O1L1JW4PMS7OQJG0J	4	4	3	4	3
A3GJPHFUCNBO8J	3JNQLM5FT5UHJQI0RXXYL2QUH5PL2E	3	3	4	2	3
A3F67N9D0DVDN2	3U5JL4WY5LHMMYEC9UJAPBIF8SV4XF	5	4	5	5	5
A2LVWKZEY0TOAV	3PDJHANYK6O3FVIBNEU3JNEZGTI6H9	4	3	4	4	3
A1MPGNVKJI4ZT6	3H0W84IWBLAKH4PTP1PV9F8IK07ER2	4	5	5	3	3
A3L7TVDAMZM0FG	37QW5D2ZRHUF9IFFRN307FHSVZV8SO	3	3	3	3	3
A2DNJPN726FN0Q	3RXCAC0YISXCJD6OWN9JI1YP7O08G3	2	1	2	1	2
A18E9I648U5PEE	3L4PIM1GQUOIN96KP21PGI0Y2CERYW	3	2	3	3	2
AP84SYVK4G0DI	39DD6S19JQJTJVBKZIJ8VIAHTHWEZ1	1	1	2	1	4
A3UWBIOJF23CZJ	3U088ZLJVL1QYARLGO0MBPEVIFL0WG	3	4	3	3	3
A2LL9PBMB6M1QC	34QN5IT0T0ZF89V3ILKGX9B908I809	3	3	2	2	2
A3UUL36C2PWJYK	3YDGXNSEO02W7XD41M7I9C1MHK884Z	2	2	1	1	1
A12WWS0G70LQP9	30BXRYBRP5519AXHEW77HHDC4WYHWA	3	4	5	4	3
A3339BITZU9FEN	3E337GFOLAGXMKTS2PY20YOKWKIGNK	4	4	5	5	5
A2HBU5QYG8AN0P	3OJSZ2ATDT4A32CL5MYM04B56W175K	5	5	5	5	5
A4806MFWRDL42	31QNSG6A5S1TQKVN3K5PCOLW8M178L	4	3	4	4	4
A1G3UKFCYBTBKR	3TPZPLC3M1KWVTTHNP4ALT46SUH3PY	4	4	4	5	3
A2FLBJ8RD0RGH4	3OLQQLKKNTX3JG6GHWGM7OMRAK3JE7	3	3	2	2	2
