workerId    assignmentId    q1  q2  q3  q4  q5
AKQAI78JTXXC9	3DIP6YHAPD0EZZAXQSJVIYDD1BN8E1	3	3	3	4	3
A2B8JGCVGBDTL5	3WJ1OXY92BOB9MTLANH9MFNMGWP8A6	3	3	4	4	3
A2MTOSH583K270	3SPJ033422B1PLN7HXSGERE7ZYMJYB	5	5	5	5	5
AG49MWP1L0DXJ	3FDJT1UU75GYYHJ5OGNV49GRJIIK5V	5	5	4	5	2
A2EH7IQCDH2Q5D	3Z3ZLGNNSJ2HV5UWN2JZLYUG4SJQ33	2	2	1	1	2
ARITIX6BW78ZK	31Z0PCVWULNCO4NB6IGK3KHJT14T7P	5	5	5	5	5
A3SLXLALO5SQXY	3B4YI393VA4XS2UO5L95O6HTEW3SSM	2	3	2	3	2
A37UA93MBSZ7JI	3VHHR074H4PO5RF6X9ETHT72ZOI7L0	5	5	5	5	5
AKVPHW3BEA93M	3KKG4CDWKJ6WL2WE6EDW98WX8SC94M	3	3	4	3	3
A1XHEZDBBODJLY	3M0BCWMB8W4RIXUVE4XBV6AEGLDWB4	5	5	5	5	4
A1A5FALL3V22CB	3VP0C6EFSH4P79JMEBAGBSMV4IP6M3	2	2	3	2	2
A1BWS5AD2T4NIR	3L4PIM1GQUOIN96KP21PGI0Y9FGYRI	2	2	2	2	2
A2VVCBHXGXDJNJ	37W3JXSD67GNV5N6OWBV3H8F1UVYWL	3	3	4	4	3
AN7GYK2KS4FJ9	3JPSL1DZ5T7WCTGPGP6S4CDH5RPANX	4	4	4	3	3
A3JTWZSPX464IW	3X3OR7WPZ08S55KP7E6ZVT3XA8PL82	3	3	3	3	2
A2NYDCQ3Y6QS4Q	31Q0U3WYDQNBFKB24ZWAXEYO1IF17Q	5	5	5	5	5
A17UAKCB96FS18	3TYCR1GOTDR7P1LCG46C8D019HVLZ6	2	1	1	1	1
A1OS0UI4MPMSA0	3T111IHZ5FY3M8YCHQ99H17706X9R6	4	4	4	4	4
AL5MR5NR0VYFI	3AMYWKA6YCUD7C4YRRPT3WB0ZI56OJ	4	4	4	4	3
A5LYLHG880ABE	36H9ULYP632VPU6CC70SP67RTNWFJA	3	4	5	4	5
A18E16UFE351U6	31HQ4X3T3TIAOPZYLCC4CK3YM2ULS0	1	1	2	1	1
A38OOGMA0M6KFC	36DSNE9QZ66PV7J5BAJIC0G5LOPJO2	5	3	4	4	4
A17DF2ZUXF4F0Q	3X87C8JFV7JLFMFBDHK0T62SW8KSQZ	2	4	2	2	2
A29SP68A2HLRRQ	3DHE4R9OCXJ1XY4ZG60I8ALMSRCG2P	5	5	5	5	5
A21AVVEQUEX7DA	3NGMS9VZTMQFKSKGTH97A8FZ0GHFF9	4	4	5	4	4
A167PUWINYZLZN	32M8BPYGAUU58JI159LAVQS3HN9IG2	4	4	4	4	3
A303MN1VOKQG5I	3BEFOD78W71BSMF8VNH1EU2H8RL4MI	5	4	4	4	5
A2BAQ26SMQQEUG	3ERET4BTVNHHZ4LHR60CGPLT5E4K9P	4	5	5	4	5
ARCTFQJD1DZ5R	34S9DKFK74XX8BESWVK87YVO8IRNYJ	4	5	4	4	4
A2RGIINM16ZVHY	3XUHV3NRVL67WRIXIVKYRH0ZR1HH5R	4	5	4	5	4
A1P1S83I3IOLC6	3L4PIM1GQUOIN96KP21PGI0Y9FJRYE	3	4	2	3	3
A1TC7LQ4XXOIP9	3FE2ERCCZYGLHIM36NO29W2HUNWPO9	5	5	5	5	4
A1G5EPLJEGL381	31LVTDXBL8IYNAZL6NCZMAY200GLRH	3	4	4	3	2
A2ZEE0T533JG2X	3WMINLGALCBDLPJYRZXEO1J56NDACH	3	4	4	4	3
A1HEB7F1J8ENZI	3QUO65DNQVWY9NUZN9NWJ2PG24PUOB	3	4	5	3	3
A33EHI88W1JJLY	35L9RVQFCPQOH68CJWS6ZTSFQIAUHM	5	5	5	4	5
A3OM4B28Y0XDNB	38F71OA9GU4LQ2CXF4DK5YZ8XIWFML	4	4	4	5	4
A3VP14XN3WUUOC	3DI28L7YXBMWOZQCR7AG3OQ5N5H1EA	3	2	4	2	4
A2Q3SM0KEI4975	3A7Y0R2P2PWCPGXXC16EVD7YXTXXJQ	1	4	4	2	1
AJSW1J6VE37BL	3EICBYG6454OMIM2L5ARH0MOWB9JCA	2	2	2	4	1
A3R3168FZP0XYQ	3DQQ64TANHTTMRV5X9FCQQF3XPWWPT	4	4	5	4	5
A3R3168FZP0XYQ	3DQQ64TANHTTMRV5X9FCQQF3XPWWPT	4	4	5	4	5
A1SM32WW2YLFMM	3YOH7BII0AFFWBYKU75887AQW7PVKK	3	1	3	1	2
A3CTPF03CRIP67	333U7HK6IANYRASGL1521646HBLDJ4	4	4	4	3	3
A3TUMZ954ORSUC	3B3WTRP3DCAMIOHR20U8GTZZOFM29R	3	4	5	2	1
A1CF1W8CP0DHB0	3QAVNHZ3ENC6OTD44CQDRK9S0XTAL1	4	4	5	4	4
A2YP8M9VHFXZVU	34Q075JO1YLXX9BIJ0B1IZO1T5D01V	2	2	1	2	1
A16JX1MOPDCYDN	3WOKGM4L72OIT1IJP29CUV19MGP0OK	3	2	3	1	4
A3TDM53Q0HGQ6Z	35BLDD71I75AL6X6U88IVMY30G5ZVD	4	5	4	5	1
A3TDR6MXS6UO5Z	3MX2NQ3YCA24IHICNZ2KU3OTFS75XH	3	1	2	4	4
A26OF9FXSXCWS9	3AMW0RGHOEA3ZXMR58OPU72C4E2PN7	3	3	2	2	2
A3K2I1RP5MQN8Y	358010RM5F1LGBXRTQKXY1ISSGSXVZ	5	5	5	5	5
A1QX6HVNTMQA2U	3JWH6J9I9TL1V3LHM36OZNXNNA4NB1	1	1	3	2	2
A1OFG93Z1NN049	36U2A8VAG27W05TPZISSF6EKEOGKY7	4	5	5	4	3
A2SOHTPWH4VGP5	3WS1NTTKEZKONO5QQZQM71SVUFLF00	3	3	3	2	3
A2NK752HHGLXSQ	3FUI0JHJPY6PO4OUPR738Q15U1033A	5	5	5	5	5
A1FKVFJO2M8R8V	3F1567XTNXD3A7JC4BK9CBX24LO9Q0	3	4	3	3	3
A3R3RSWZWGA6SN	30X31N5D64YTS68UOLNE36NNSRUSAQ	2	2	3	3	2
A28ANDQ58MEMGW	3BWI6RSP7HHAZL5EGNRP4YHIQSG7EE	5	5	5	5	3
A3UD7T1L80TCR3	3OVR4I9USQR2D1D0NGOIV3MMITDQ4O	5	4	5	5	4
A3MLNAZCS0Y2QP	3F1567XTNXD3A7JC4BK9CBX24LT9Q5	3	3	2	2	2
A3NGERRLPQMDNI	3PH3VY7DJM5N0VXBKIDEHOHH7PXWZA	5	4	4	4	4
AAJEPFSQNC6X	3X4MXAO0BHWEY4BKA1J1VLFIY8ARW8	4	4	4	4	3
A1L32YIF4HX5BQ	31EUONYN2WBYM2JZSZX1FORZGCUOVS	5	5	5	5	5
A2BGRGVU9HG0C6	36TFCYNS45IGYA27O13TJ0RJK1PHX1	5	5	5	5	5
A2VLREMQN7N1N6	3E7TUJ2EGDU9LYF7ZPEPCCQ3L659D1	3	2	3	2	2
A2DBNCUF4O3EMG	3VZLGYJEYMI2PV21UN90J7VOGR7ZXA	2	2	3	2	1
A3I55L67X0MWC4	3U84XHCDIDLBRTERAC7VMWYQNX54Z5	5	4	5	4	4
A26OOAGHOYSGYF	3S4AW7T80CQRM4XNVBGMEHNS8OXL43	1	1	1	1	1
ARLKYYDF1A3QR	3RRCEFRB7NKF9VBB4YRS0ERNWUKB47	3	3	4	4	4
ASE79VYZNLPVD	3LO69W1SU4L7YKQ7QCINN6KVYT7LGR	1	2	1	1	2
A3MV7JQP6ADYQD	3WS1NTTKEZKONO5QQZQM71SVUGW0FY	1	2	2	1	1
AR04HKW9USTE	30LB5CDZNDIUS5WQRBKTAT8D6LPZ0K	4	4	4	4	3
A2VA74E0XFNEM1	3WZ36BJEV4OZQGQ1JZS08M3FCT2BT4	3	3	3	4	4
AT3HPICJ6SAOA	3EFVCAY5L4HMAFWP4TUMFEQ56LP8JW	4	4	4	5	5
A37J4P6DFUQ2EV	3MRNMEIQW6E4M0GGOMHFHLHYL1ULDK	2	2	2	2	2
A128VDS8TMHBDP	39GXDJN2OUMV1AWJLI85I21Z18YV86	4	3	4	3	3
A3AX2NPMVOESC4	3PIWWX1FJKEBUWS8VXRD44ZJMWMJJU	1	1	1	1	1
A3EKWPKR0OX8P8	34QN5IT0T0ZF89V3ILKGX9B97CN08L	2	3	3	2	3
A1JMLIR4TD5QHT	38F5OAUN5OKMJVWG6OZVP1EVI9J7H7	2	2	2	2	2
A13SSCCCOF6LXE	3ZAZR5XV02QEMXR63RDD5UAEFASZCJ	3	3	5	3	3
A24GY3MMDG63PB	3H7Z272LX8FDBXJ6TV8AHFYNZK1LP2	3	3	3	2	3
A21EZISIJ3JPSW	3E1QT0TDFQHQF4CJMB9M3DB5T68I82	5	5	4	5	3
A2DU0TGJDZWUCV	3KJYX6QCMAJKLRS2CM5W7SADHJZJVL	5	4	5	4	4
A30T7NTZLBK6DF	3EO896NRAX358ZOD7R5H6AMSKYKJT6	5	5	5	5	5
A3T8THFPERMABH	3QXNC7EIPJ3FMEEDNDQUX56KRIC90Q	2	2	2	1	2
AG491SO5WFQ8X	323Q6SJS8JOZYOBMO7X7DTRCGXAFHR	3	2	2	2	3
A3GPYCHKB2KDLC	3CTOC39K38YIA1R6UO2G1EUAV1VJ7W	3	5	3	3	3
A3I5P7QF8N9LPW	3IXQG4FA2U6G61HNLTNJHM23IMB9BE	2	2	4	2	2
A34D9CTQHA0SVB	33L7PJKHCH6GOISUGN8QHKDE4NT8TE	1	1	1	1	1
A2G53Y36QD1ZGV	37Z929RLGAGY7273ULEVYBDFGH3TS2	2	2	2	2	3
ASJ5CAB6QLT4M	3X4JMASXCNHYA7TALX4QOB1AFILB08	2	2	1	1	1
A2THYJKAEJ0XG4	3N1FSUEFL688OS9VIUIYV4FNZFFD4Z	1	1	1	1	1
A2FSFS6OBFLNRC	3TUI152ZZCVLL2GH0Y5GX5FJ6ASQ12	4	3	3	4	4
AR5QVMHIITZSZ	3HRMW88U17YUTYX7CMUZ2RC4RHUM0D	5	5	5	5	4
AOFME5W8MLP1R	3R6BYFZZP8KWKEB1TBFTGFF64N7FXY	5	4	4	4	4
