workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
A5FUU339LEP25,3KV0LJBBH3TITSH66ZDEMNDRRBHRM3,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 0 0 1 0 0 0 0 0,347,0 0 0 1 1 0 0 0 0 1,25 22 16 4 50 75 23 64 42 26,28.7251,20.7652,0,2.5150 1.9340 1.1040 0.9478 1.4769 0.8169 1.5249 1.2069 0.7699 1.1538
A2WTNZHRALOHX8,3FQ5JJ512MW2O6PBSGJHYQGD19XNK6,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 0 0 0 0 0 0 0 0,307,0 0 0 0 0 0 0 0 0 0,45 78 10 42 6 27 40 4 45 10,197.4565,27.9043,0,5.3407 2.7820 4.2354 3.0752 2.9817 1.1790 1.9243 1.1778 1.8987 1.2649
AM36K1JYK4SC1,3R6P78PK7LJVHXYCZLKE9XUCJA2TGA,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 1 1 0 0 0 0 0 0 0,536,1 0 0 1 1 1 1 1 1 1,87 25 49 24 67 85 65 38 75 21,44.5280,204.1940,1,5.8140 1.6790 0.9920 1.0400 1.0090 1.0070 0.7600 1.1130 0.9930 1.6810
A1SYT2OC2CRBLQ,3N4BPTXIO90FJW9KPHV3CL8795QUK5,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 1 1 0 0 0 0 0 0,429,0 1 1 0 0 1 0 0 1 0,88 3 72 12 24 7 100 24 91 8,4.5850,42.6561,1,6.6893 6.4659 1.4019 7.0799 2.5976 1.1600 1.4721 12.0649 1.1560 0.9496
ADXHWQLUQBK77,3ITXP059PXR4TZBYIR0RW5Q69J5JSF,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 0 0 0 1 0 0 0 0,439,0 0 0 0 1 1 0 0 1 1,32 91 78 50 60 34 43 12 38 1,91.5314,28.0600,0,7.1519 6.4717 3.5781 1.6099 3.1377 2.0259 1.1779 1.4740 1.2442 1.3758
A3QHDG3TTRDASH,3X0H8UUIT2WQZJBXPQJ6LVKEBFESWJ,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 1 1 0 0 0 0 0 0 0,465,1 1 1 0 1 1 0 0 0 1,78 25 19 41 26 86 82 3 35 70,95.8177,178.7834,1,17.9808 12.9198 8.4634 7.4481 1.7597 2.6472 2.8958 1.0722 1.3756 2.1841
A3EQXB7ODIX4SN,31T4R4OBOTOV2NL0KWLUEAHFWLL7C4,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 1 1 0 0 0 0 0 0 0,434,1 1 0 1 1 1 0 0 0 0,35 96 22 65 5 20 56 77 41 17,42.5228,26.8790,1,6.0799 9.4935 4.4402 1.5894 0.8210 0.9202 0.8262 2.1786 1.2118 1.0065
A1EIKI2CBBKLEV,3LS2AMNW5GY6HUNI603R91SRQPWQOI,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 0 0 0 0 0 0 0 0,329,0 0 0 0 0 0 0 0 0 0,1 90 16 62 31 26 7 46 40 10,9.5384,59.8783,2,8.5491 3.8582 2.3360 2.8721 1.4916 1.8159 1.6761 5.4479 0.6661 0.7061
A2RMSR5X69YMCL,31QTRG6Q2ULXBWQ5CAX0BN0JZ3AYPB,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 0 1 1 0 0 0 0 0,439,0 0 1 1 1 0 1 1 1 1,45 30 12 60 70 5 52 66 74 25,8.7287,87.2686,1,6.9046 4.2085 2.8236 0.8883 1.6239 1.7280 0.7765 1.0155 4.4074 3.2926
A3GQLDEV9O7OFY,3EFVCAY5L4HMAFWP4TUMFEQ5XP0J8H,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 1 1 0 0 0 0 0 0,376,0 1 1 1 1 0 0 1 1 1,13 41 99 50 9 2 12 13 72 65,84.9540,61.4980,0,180.5100 11.4940 9.1720 4.6950 10.7050 3.9820 7.5370 16.5750 8.4560 7.6970
A3ULRJGU42AEJ3,3MRNMEIQW6E4M0GGOMHFHLHYC54LDT,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 1 1 0 0 0 0 0 0,596,0 1 1 1 1 0 1 1 0 1,19 62 62 64 97 69 37 52 67 67,58.1119,82.9233,0,10.1896 20.3158 5.4677 2.3460 2.4190 1.8403 2.9239 1.8274 1.0930 4.3751
AYU6628HU3FUP,39K0FND3AINQUBVP4ORSRXOHR7YMAV,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 1 1 0 0 0 0 0 0 0,493,1 1 1 1 1 1 1 1 1 1,49 6 80 59 60 62 92 3 81 1,122.9550,27.8370,0,4.7980 2.9510 3.7160 4.9610 3.5530 3.4780 2.5910 1.8260 1.4160 1.4990
A2KKRJMJF44OGV,3WEV0KO0ON0RQDB68VEGT7VT4ZHDS4,3EAWOID6MT5AW1TM0CQO030VDD20VP,0 0 1 1 0 0 0 0 0 0,594,0 1 1 1 1 1 0 1 1 1,16 73 69 50 46 63 43 92 70 72,170.3350,33.9660,0,7.4670 3.2780 1.9550 0.7550 1.0960 1.0850 0.9440 1.0450 0.5680 0.5310
