workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
A25A7VGWTBKOSS,3NGI5ARFTUD0LQF20LQRX0P9TH81PM,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 0 0 0 0 0 0 0 0,622,1 0 0 1 1 0 1 0 1 1,86 93 18 45 50 20 85 76 66 83,40.4780,52.5020,1,9.3820 2.1670 1.4240 0.5990 0.5270 0.4960 0.5030 0.5970 0.6090 0.5600
A39Y2UOHEAD0DT,3TYCR1GOTDR7P1LCG46C8D011MJZLA,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,568,0 0 0 0 0 0 0 0 0 0,47 72 23 88 84 92 25 9 93 35,6.7560,64.5150,2,10.1960 4.2800 1.6460 0.5910 0.5550 0.5270 0.4820 0.4940 0.9860 0.4750
AS90M5SRFWQ82,3137ONMDKHDTSEGF9QVJABUBHZPEGE,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 1 0 0 0,406,0 1 0 0 0 1 0 0 1 1,16 16 40 25 5 99 70 23 73 39,129.6937,63.3299,1,8.2927 4.2306 5.9936 4.2461 2.5485 1.1357 3.7750 1.8557 1.1477 2.5841
A3C2UT6SH3KX90,3OE22WJIGJW1UZ7F2MF087KG9ASQU2,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,344,1 1 1 1 0 0 1 0 0 1,92 2 89 9 11 62 52 11 0 16,6.7390,51.3754,1,5.7152 3.9519 0.8883 1.7119 1.3277 0.7679 0.8237 1.0564 0.6399 0.8159
A2NV1IF07Q6FGD,3IRIK4HM3BSCYN7V1MG28WHJ29A6CC,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 1 0 0 0,498,0 0 0 0 0 1 0 1 0 0,35 73 83 91 16 92 16 6 30 56,33.3473,20.7265,0,5.5510 4.8075 1.5438 1.5266 1.1438 3.1436 2.7039 3.0718 1.4401 2.0468
A9EVF0SO2IUJ0,3VHP9MDGROS8HG062FJ622UWV8CCFK,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,381,1 1 0 1 0 1 1 1 1 1,36 28 30 16 12 84 35 51 8 81,305.1042,139.6877,2,24.9952 7.2231 1.8557 1.2965 4.7922 5.0544 2.5285 2.4717 1.9027 7.3359
A3D3X3OH3EXBTM,34S6N1K2ZWRLYGLIAI0586WW5W4HL4,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,218,0 0 0 0 0 0 0 0 0 0,3 10 76 8 6 3 19 23 4 66,14.2007,30.4149,0,15.3765 8.7668 8.5981 11.0155 11.0161 6.5678 5.5827 9.9209 6.2791 6.0499
A168TTLV04514B,3OHYZ19UGDDEUEG1H465J1DMN6JAO3,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,519,1 1 0 1 1 0 1 1 1 0,93 74 24 6 55 92 45 66 38 26,8.9309,202.0177,1,10.8268 5.5187 1.4634 2.1675 3.4879 3.3195 1.7357 1.3355 1.5995 4.0079
A1MWYS9YMR5MGQ,3ZPPDN2SLW4ED4T7VKP9IU8ODMWE9P,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 1 0 0 0 0 0 0 0,465,0 1 1 0 0 0 0 0 1 0,31 48 10 55 39 81 41 51 59 50,4.6217,32.7833,2,6.8663 2.2393 1.5597 0.4237 1.3837 1.1196 0.3681 0.2641 0.3356 0.4240
A3RAL81XKTKNMS,3K3R2QNK8CBV20QTLK4EMCURZAQ9U1,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,440,1 0 0 1 0 1 1 1 0 1,82 71 9 0 30 86 49 33 27 53,14.3471,61.8110,2,3.1032 2.2329 1.2575 1.0645 0.8992 1.4435 0.9978 1.8408 0.8303 0.9526
A3C7KGF8I37220,38F71OA9GU4LQ2CXF4DK5YZ8PMHFM6,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,354,1 1 0 0 0 0 0 0 0 0,22 20 21 86 23 65 63 1 17 36,13.3562,85.4526,2,8.2387 2.7959 1.8893 1.9191 1.8448 1.8443 1.8224 1.5179 1.3826 1.0730
A3VVSP8OL29QJM,3RGU30DZTBG1V4YTYU45KWR0IT1MJJ,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,465,1 0 1 0 0 1 1 0 0 0,44 4 63 39 81 95 4 53 34 48,12.5742,105.4472,2,7.0254 1.8653 4.5273 1.0996 1.1329 0.9137 0.8768 0.9226 0.8458 0.6824
A3DTLM6EVD4EVV,3PXX5PX6LY6UBKRSDZ1JDHDNG74AB3,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,435,0 0 0 0 0 0 0 0 0 0,37 9 49 22 61 88 11 48 96 14,64.2431,58.4891,1,10.9422 8.2304 2.6006 10.3814 2.7534 1.2359 1.2348 1.3558 1.1528 1.2479
A25XF7JNDKL995,3JPSL1DZ5T7WCTGPGP6S4CDHXWINA5,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 1 1 0 0 0 0 0 0,622,0 1 0 0 1 1 1 1 1 1,9 80 17 60 14 89 62 93 100 98,81.3250,33.5440,0,13.3390 2.4310 3.5850 1.3330 1.4010 1.8260 1.6480 1.3780 1.6180 1.2830
A2127GZJV2AID2,3TU5ZICBRE93W202ZJEVCF2RCJ58Q9,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,443,0 0 0 0 0 0 0 0 0 0,8 79 98 35 33 34 10 27 80 39,12.1860,40.5165,1,9.6016 5.7500 3.0758 1.8278 1.8778 0.5620 0.7677 0.5379 0.5659 0.5778
A1XARUPXWKL2KY,3TXWC2NHN0YFNNYPWF9E7BC3ED8S97,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 1 1 0 0 0 0 0,467,0 1 1 0 0 0 1 0 0 1,34 15 91 64 38 30 23 73 4 95,80.4201,53.3841,0,7.7612 2.0875 1.7764 2.4160 1.8319 1.1999 1.1914 1.1437 1.3835 1.8880
AKCFXYKTYR8HW,null,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,303,0 0 0 0 0 0 0 0 0 1,19 38 55 10 2 40 13 42 21 63,57.4820,72.9450,1,5.6400 5.3150 1.2800 1.1700 0.6980 0.5440 1.8630 0.5300 0.4270 2.3940
A2VPSJUVEU07KR,3AUQQEL7U61DJLRGQEVQPNVHAD90V9,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,406,0 0 1 0 1 1 0 1 0 0,78 35 42 14 35 44 94 7 17 40,15.9679,97.1891,2,8.8701 3.2882 8.2792 2.2446 7.7339 3.0421 2.6090 2.0042 2.0920 1.6208
AFKHZQ5SW7CSL,3HMVI3QICK0UU473R8MAARILXMH1YM,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 1 1 0 0 0 0 0 0 0,522,1 1 1 0 0 1 1 0 1 1,6 99 59 36 35 94 66 14 48 65,44.8106,19.2974,0,7.5588 4.5363 1.3102 0.7898 5.9223 0.7998 1.0667 0.6846 0.6143 0.5044
A298JMTHCFKMTQ,3U088ZLJVL1QYARLGO0MBPEVHMB0WJ,33Q5P9PUSPUBZDTCDP8BGAFSAHCZCW,0 0 0 0 0 0 0 0 0 0,480,0 0 0 0 0 0 0 0 0 0,76 20 55 51 30 80 14 40 28 86,164.7358,51.1184,1,6.4226 2.1283 1.2677 0.7994 1.0072 2.4003 0.8830 0.6703 1.3278 2.1773
