workerId    assignmentId    q1  q2  q3  q4  q5
A25A7VGWTBKOSS	3NGI5ARFTUD0LQF20LQRX0P9TH81PM	5	5	5	5	4
A39Y2UOHEAD0DT	3TYCR1GOTDR7P1LCG46C8D011MJZLA	5	5	4	4	4
AS90M5SRFWQ82	3137ONMDKHDTSEGF9QVJABUBHZPEGE	2	2	2	2	2
A3C2UT6SH3KX90	3OE22WJIGJW1UZ7F2MF087KG9ASQU2	3	5	4	3	3
A2NV1IF07Q6FGD	3IRIK4HM3BSCYN7V1MG28WHJ29A6CC	3	2	4	2	3
A9EVF0SO2IUJ0	3VHP9MDGROS8HG062FJ622UWV8CCFK	3	3	4	4	3
A3D3X3OH3EXBTM	34S6N1K2ZWRLYGLIAI0586WW5W4HL4	5	5	5	5	4
A168TTLV04514B	3OHYZ19UGDDEUEG1H465J1DMN6JAO3	3	3	2	3	3
A1MWYS9YMR5MGQ	3ZPPDN2SLW4ED4T7VKP9IU8ODMWE9P	5	5	5	5	5
A3RAL81XKTKNMS	3K3R2QNK8CBV20QTLK4EMCURZAQ9U1	2	3	2	2	2
A3C7KGF8I37220	38F71OA9GU4LQ2CXF4DK5YZ8PMHFM6	3	3	5	5	3
A3VVSP8OL29QJM	3RGU30DZTBG1V4YTYU45KWR0IT1MJJ	4	5	3	4	3
A3DTLM6EVD4EVV	3PXX5PX6LY6UBKRSDZ1JDHDNG74AB3	5	5	5	5	5
A25XF7JNDKL995	3JPSL1DZ5T7WCTGPGP6S4CDHXWINA5	2	2	1	1	2
A2127GZJV2AID2	3TU5ZICBRE93W202ZJEVCF2RCJ58Q9	4	5	5	5	4
A1XARUPXWKL2KY	3TXWC2NHN0YFNNYPWF9E7BC3ED8S97	2	2	1	1	1
AKCFXYKTYR8HW	null	5	4	3	4	3
A2VPSJUVEU07KR	3AUQQEL7U61DJLRGQEVQPNVHAD90V9	5	5	5	5	5
AFKHZQ5SW7CSL	3HMVI3QICK0UU473R8MAARILXMH1YM	3	3	4	2	3
A298JMTHCFKMTQ	3U088ZLJVL1QYARLGO0MBPEVHMB0WJ	5	5	5	5	4
A1VFKCXMNZ2NRL	3HQUKB7LNGMJCK2SJXL7GE3POF1HH3	3	4	4	5	4
A1V9MN88VQ1LEB	3PWWM24LHT6M4JYHX8OUGX4OWDT82X	4	3	5	4	2
A16J2CW30USNJI	33PPO7FECWN2WZ8A3JK2P5P6W0NIDO	2	2	2	2	3
A1VGC8ZJW3XTCQ	3LPW2N6LKUAC1DOHIURXAWPPDECU50	3	2	3	2	2
A2IC4FWRJ1SBJH	3DL65MZB8ENGB20A74Z0KK9WJ75ECC	3	5	2	2	1
ATPFWLS4DXTZ	3EO896NRAX358ZOD7R5H6AMSC11TJV	5	5	5	5	5
A1MXUKWHT9KEBJ	36U2A8VAG27W05TPZISSF6EK6SKYKP	4	4	5	4	4
A1SBGJGUDG8CAB	3L4PIM1GQUOIN96KP21PGI0Y1KEYRI	1	1	1	1	1
A3LFNEJM75ZBDF	3UN61F00HXXKLLW0E0WS5L256FBR5W	3	3	4	3	3
A3HE75FVA00JSF	3YOH7BII0AFFWBYKU75887AQOBJVKE	4	4	3	3	3
A3HE75FVA00JSF	3YOH7BII0AFFWBYKU75887AQOBJVKE	4	4	3	3	3
A2Z5EYXYLY5RKB	31N2WW6R9SYK4G4N9M859ZQ2PVAF30	5	5	5	5	5
A2L7S6RZOZ6NM9	3TY7ZAOG5GSZ3AX4RAHJNEK0UF7K0C	2	2	2	2	2
A2H0VR477QHYO7	3GU1KF0O4J91YOXU2IJG3C2IFTABPQ	3	4	3	2	2
A1XUXY84RLKDTW	39KFRKBFIO3FQWE4XAKLMNVTQXWOY1	4	3	4	2	3
A1VSTXPP3EX0HA	3OWEPKL08AKETRIR9MU8ULBRWOIN7K	5	5	4	4	5
AO6B0VEVBGGAP	3NJM2BJS4XEK8TP0GIFBEW80XEBCPZ	3	3	3	2	2
A1QAWECOJYKVO4	3E337GFOLAGXMKTS2PY20YOKVR3GNI	1	2	2	2	2
ARBUDR13YAPFJ	3I33IC7ZWGA0N7RWU688COAJM112A3	4	4	4	4	3
A2JVJ7J2MVGW9S	3FTOP5WARGW4SQRM9PH7MZKNFQBJ0G	4	4	5	4	4
A3EUFDOUX1GCL	3S06PH7KSSCRWTCCVCZWX68KFZL1DQ	3	3	3	3	3
A23VFKXKH67DNT	3SKEMFQBZ4DHLZ27MEUYGTQIDDN8KR	2	2	3	2	3
A7MAY55G8JP3Y	3VJ40NV2QJVJ9AFAN4XME63EBWKOTK	5	5	4	4	3
A381J6ZTN3TVDF	3R5F3LQFV3SFVMO9TWM40U4VWS8OZ2	3	4	5	4	3
A2LJTCHPRZLGS7	3LQ8PUHQFM0J8FDCPF3SGQ44OTSHIA	2	1	2	2	2
A1C5F4UVUBL1E6	3NG53N1RLWRIWQZNZ6Z6CACH7OYP8G	4	4	4	4	4
AWJV1E4SN22KJ	33M4IA01QH9TN4GAK6FNX4TPZFWXRP	4	4	5	5	4
AGKUZPBBPK7X9	3WZ36BJEV4OZQGQ1JZS08M3F4X6BT8	2	2	1	2	1
A1ZIIX3GDZH1AC	3BV8HQ2ZZX9O58AXH8KB21RV27C6AZ	3	3	3	1	3
A15RDD1EQIZSX3	3AWETUDC9305Z0D6V19ZGX89KJDZIM	4	4	4	4	4
A3LNBJ3F5LWMYK	3WI0P0II620FPYBTT6EB3XQXJXODR7	4	4	4	4	4
A26U302WESU9UH	3FTYUGLFSVTQKBDVWZ180WL1RF1D5V	4	4	4	3	3
A194LNJMH7GKUA	30OG32W0SVJZ26X1WU8E0V38IC4ENH	4	3	5	5	3
A221PNPQRV4FC4	3KJYX6QCMAJKLRS2CM5W7SAD9N6VJ4	2	1	1	2	1
A304PUXIRA930J	37UEWGM5HUGLX3VHDDUG2VPOU0TR13	2	4	3	4	4
AYNDM4LEISPXZ	3HMIGG0U4MEC54ROQTVPP15TBTE8Y6	4	5	5	5	4
A5Y5D3XPOQCR6	3Q5C1WP23N9WSGXJG6HDZUKS2I5514	3	4	5	4	3
A2U2X0676EILX2	3ZSANO2JCGFOOXP2Z196H7YEHCWFSH	2	2	3	2	2
A182N7RLXGSCZG	3483FV8BEFRZ05FT4TRWWJ8XQJU622	4	4	5	5	5
A2PQN6EIDHNJWJ	32Q90QCQ1TTYU0CYZHGY83M4OH4KEN	5	5	5	4	4
AKCAFGXSMNQOA	3GGAI1SQEW6ENQSNO2NJXSE5SALMC0	5	4	3	3	3
A3V8KGKKM5ZDH0	30LB5CDZNDIUS5WQRBKTAT8DYP70Z3	3	2	1	4	2
A30VOAZX8XTNGW	3N4BPTXIO90FJW9KPHV3CL87A5YUKE	4	5	5	5	5
A3JSQQSFSORW59	3IAEQB9FMFSKXUSFS0OHQWYEBCDDWK	5	5	5	5	5
A84KU212XVQU0	35K3O9HUACLNEEKKY6P1SQUZGLOEFG	2	2	2	2	2
A2PFEJZGVCU9Z7	3MMN5BL1W0CQAQW4V9CI4PABMXAM34	4	4	5	5	3
A2J43FWL1Z0FV1	3TVSS0C0E28REJOCEQOWV0G0EY1TWJ	5	5	5	5	5
A27ISZDVHAXYOL	3WRFBPLXRBWWS8H47ARIH4ZBRNJN34	5	5	5	5	5
A1I4KQFI7M5WZG	3WAKVUDHUXOROH206N6U8G3L4LZU79	5	5	5	5	5
A33VECGUNA4YSB	3PW9OPU9PRS4TJEWYNFF1NHGI8G212	4	5	5	5	5
A1LQOCAT553X7G	3G2UL9A02EM6M6CZA58RSAP51ZI76L	2	3	2	2	3
AJAU1KH2MY7YM	3VBEN272ML7U2XLXALFOZSYQIRYGSJ	5	5	5	5	4
A2NY0GLE25XXHV	3X4MXAO0BHWEY4BKA1J1VLFIQD5WRA	1	1	1	2	2
AH7I3K3OJKA5L	3CCZ6YKWR8REHL0EKJW6E02B0UW59G	3	4	3	4	3
AVEHD2Q2W1FCV	3TVSS0C0E28REJOCEQOWV0G0EY3WTO	3	3	4	4	4
A30ZX8YX21449F	3AAJC4I4FH01UBXCDJUZSYN9XYGJZW	3	3	2	2	3
A2RAJL7BQBT2QD	36WLNQG780IX1X84T435903E1N0BEZ	5	5	5	5	5
A1FCJ277766WDV	3ZSY5X72NYJ6TV2IJFSRER2WNB8ORS	2	2	2	2	2
A2YK2UIUR1ZNWX	3UJ1CZ6IZIXWM0WDTPWXVV71SIN5ST	4	3	4	2	1
AXOJ3M1TZ7ZWI	3IXQG4FA2U6G61HNLTNJHM23AQKB9P	4	5	4	4	3
ARUKOYG71MKP3	3TY7ZAOG5GSZ3AX4RAHJNEK0UGW0KJ	3	3	3	3	3
ADCR5D7IASO96	388U7OUMF89LQEAZHUQGOQ6EP8TR06	4	4	4	4	4
A38QG4RDPLLBNG	37W3JXSD67GNV5N6OWBV3H8FT0NWYF	5	5	5	5	4
AXHLESLYR86OU	3TXWC2NHN0YFNNYPWF9E7BC3EE69SO	4	4	5	5	4
AOMXOPGHBQM2Z	3SB5N7Y3O4CU1O1L1JW4PMS7NZJG00	5	5	5	5	5
A2DK91OGZLWQ62	3WQ3B2KGE9OYHWESHG8Q2GKKCEX1B7	3	3	3	2	1
A1A1ZXUVSV4YR8	323Q6SJS8JOZYOBMO7X7DTRC81KHF3	3	3	3	3	2
A2LD6J5JQGH99G	3I0BTBYZAYTUNFMLVPIAWMZBSVA0YJ	3	3	4	4	3
A1H6KUY5RW63WL	3SUWZRL0MZLRVLR9XDMXYKHMNMRE6J	2	2	2	3	2
A1QFR9DP2CKIJ	3A4NIXBJ7777QUMT1FGI0B4SMJ7MLO	5	5	5	5	5
A3J2T92V25NJ83	3H8DHMCCWAJT2UYY3M5E2L4JO5BKD2	3	4	3	3	4
ASEM2HHBEISMK	3NPFYT4IZDC2YE7W4VLBY0FIX66XGE	5	5	5	5	5
APMG8Q2KABUGV	3XUHV3NRVL67WRIXIVKYRH0ZJ7AH5O	5	5	5	5	5
AB99NA50UY8QP	31IBVUNM9T74GP66TWEBSUILGGZVFB	5	5	5	5	5
A2MSJRDUC5X680	358UUM7WR0BZ8PAJ2TBP35G1XM57RS	5	5	5	5	5
A3BMVS0PXTTPAJ	3NXNZ5RS1B5T4PEX8CB3CKG7R0Z977	2	2	3	1	2
A3FJFIO4WD8ISD	378XPAWRUDL4YS5YJ9T0Z4H0BYOIAM	5	5	5	5	5
A1LDO8EYGXOA9D	3VNXK88KKDQVFFFTQAEJIYWADI69VZ	5	4	5	5	4
AVV2E09XX7L9I	3M81GAB8A1RMY0Y92VY53HSSKQUQBW	5	5	5	5	4
A3URMWVLBMH221	3BWI6RSP7HHAZL5EGNRP4YHIIXGE7N	5	5	3	3	4
AOH42BVN54T97	3G5W44VEU8QWEE8P5C6M867G1XVKGG	5	5	5	5	5
A2SFP34EVH2AEI	3A4NIXBJ7777QUMT1FGI0B4SMJCLMS	2	2	3	2	2
A3DMUT4EUBAU9Y	3WMINLGALCBDLPJYRZXEO1J5YTAACI	2	2	3	3	1
